"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Prince George's County, MD"	"24033"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	86	912756	9.4	8.6	6.9	10.7
	"Prince George's County, MD"	"24033"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	91	909308	10.0	9.5	7.6	11.7
	"Prince George's County, MD"	"24033"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	93	909327	10.2	9.7	7.8	11.9
	"Queen Anne's County, MD"	"24035"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	20	50251	39.8	45.7	27.5	71.4
	"Queen Anne's County, MD"	"24035"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	14	50381	Unreliable	Unreliable	17.8	57.0
	"St. Mary's County, MD"	"24037"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	13	105151	Unreliable	Unreliable	6.4	20.7
	"St. Mary's County, MD"	"24037"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	11	111413	Unreliable	Unreliable	5.4	19.3
	"St. Mary's County, MD"	"24037"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	15	112587	Unreliable	Unreliable	7.3	21.5
	"St. Mary's County, MD"	"24037"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	27	112667	24.0	25.5	16.6	37.3
	"St. Mary's County, MD"	"24037"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	23	112664	20.4	20.9	13.3	31.4
	"St. Mary's County, MD"	"24037"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	23	113510	20.3	19.7	12.4	29.8
	"Talbot County, MD"	"24041"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	10	37181	Unreliable	Unreliable	18.1	75.1
	"Washington County, MD"	"24043"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	17	147430	Unreliable	Unreliable	6.4	18.1
	"Washington County, MD"	"24043"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	18	148203	Unreliable	Unreliable	6.8	18.2
	"Washington County, MD"	"24043"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	19	149180	Unreliable	Unreliable	7.8	20.1
	"Washington County, MD"	"24043"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	23	149588	15.4	15.5	9.7	23.5
	"Washington County, MD"	"24043"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	34	149573	22.7	23.1	15.9	32.4
	"Washington County, MD"	"24043"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	41	149585	27.4	29.0	20.6	39.6
	"Washington County, MD"	"24043"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	48	150292	31.9	32.3	23.7	43.1
	"Washington County, MD"	"24043"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	34	150578	22.6	25.6	17.7	36.0
	"Washington County, MD"	"24043"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	66	150926	43.7	46.6	35.7	59.8
	"Washington County, MD"	"24043"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	66	151049	43.7	45.8	35.2	58.6
	"Wicomico County, MD"	"24045"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	13	99190	Unreliable	Unreliable	7.8	26.5
	"Wicomico County, MD"	"24045"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	15	100647	Unreliable	Unreliable	8.5	26.0
	"Wicomico County, MD"	"24045"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	11	100896	Unreliable	Unreliable	6.0	21.3
	"Wicomico County, MD"	"24045"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	10	101539	Unreliable	Unreliable	5.1	21.1
	"Wicomico County, MD"	"24045"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	28	102577	27.3	33.2	21.9	48.3
	"Wicomico County, MD"	"24045"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	17	102923	Unreliable	Unreliable	9.8	27.7
	"Wicomico County, MD"	"24045"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	27	103195	26.2	29.4	19.2	43.1
	"Wicomico County, MD"	"24045"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	26	103609	25.1	28.3	18.1	42.1
	"Worcester County, MD"	"24047"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	10	51675	Unreliable	Unreliable	9.9	41.0
	"Worcester County, MD"	"24047"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	13	51540	Unreliable	Unreliable	13.7	49.0
	"Worcester County, MD"	"24047"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	14	51444	Unreliable	Unreliable	21.2	68.0
	"Worcester County, MD"	"24047"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	15	51690	Unreliable	Unreliable	19.3	62.1
	"Worcester County, MD"	"24047"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	13	51823	Unreliable	Unreliable	17.2	58.0
	"Worcester County, MD"	"24047"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	10	52276	Unreliable	Unreliable	8.5	35.4
	"Baltimore city, MD"	"24510"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	138	620961	22.2	21.8	18.1	25.5
	"Baltimore city, MD"	"24510"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	128	619493	20.7	20.7	17.1	24.4
	"Baltimore city, MD"	"24510"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	140	621342	22.5	22.8	19.0	26.7
	"Baltimore city, MD"	"24510"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	161	622104	25.9	24.4	20.5	28.3
	"Baltimore city, MD"	"24510"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	220	622793	35.3	34.4	29.7	39.1
	"Baltimore city, MD"	"24510"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	252	621849	40.5	38.5	33.6	43.4
	"Baltimore city, MD"	"24510"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	393	614664	63.9	60.5	54.3	66.6
	"Baltimore city, MD"	"24510"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	410	611648	67.0	63.3	57.0	69.6
